0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.021178015430039488,-0.12811110663474307,-0.0032496618622098578,-0.00075898489064419239,-0.0057939843034423592,-0.00014508978494705697,0.043284043329993249,0.00071898059588702443,-0.001220023775699,0.0012106722224075378,1.928337446516006e-05,-3.1682673452448903e-05
-0.11101836676800338,-0.24387150549174694,0.025033546429622116,-0.0063772019650124284,-0.023866300775341513,0.00089207220041781098,0.067115556608196583,0.0033676797420359836,-0.0016069161379781193,0.0040414441806931843,0.00012625881859722069,-0.00010261363416753942
-0.15271227595701528,-0.33994544942328381,0.039421891990743044,-0.020326165441270895,-0.052619727449810527,0.0043192117607944317,0.074251885878400217,-0.0014331554333723699,-0.0017971110304206416,0.007596755660379483,0.00016586875880915169,-0.00018833403863775428
-0.19903091967529224,-0.4355235185293283,0.048991616098218692,-0.036877151368023227,-0.090926545234125564,0.0092767990272834468,0.079293334327931439,-0.014346024859419833,0.0015524051161187841,0.011450091702745493,-0.00025289879226940459,-0.0001954258942741664
-0.30609269315434462,-0.531769543581049,0.095402005592176653,-0.061801980483041356,-0.13876665470268312,0.017265765224648878,0.078058824429382362,-0.015026943923603349,0.0031531041304468745,0.015379685527199656,-0.00099059655437859647,-8.3702904583728336e-05
-0.34442005140221593,-0.62525552742455714,0.09294919824556605,-0.094770932605532751,-0.19600837591581685,0.028121668026840074,0.075269556311359065,-0.018531251811077034,0.0055594181808027183,0.019203727872399105,-0.0018396030841417528,0.00012706849998824922
-0.41045969605521765,-0.71205731991813259,0.060001610428382257,-0.13130125910024948,-0.26218765522176696,0.037902730965821287,0.076373213890534322,-0.021111420483359008,0.006105900341724908,0.022996801927569012,-0.0028403031197970041,0.00040695838470534447
-0.49885123236835849,-0.80387403553821657,0.048283387512325943,-0.17728249849924441,-0.33713441243002557,0.0462322310512999,0.089343401187024302,-0.021788295889324225,0.0086320370213130593,0.027176254435846436,-0.0039205875430054814,0.00076502876038265306
-0.51724851892094126,-0.8560967348813403,0.016895955877680096,-0.2280848462272469,-0.41927778620554812,0.053918400935818463,0.10414310404294147,-0.03155198574161254,0.0091672848573884219,0.032054483217781177,-0.005279621057806729,0.0011925304538261583
-0.62241741601659117,-0.89317394983332798,-0.0032088685615292642,-0.2842148639376994,-0.50580498580845057,0.060532400236021813,0.1057530161407305,-0.040359632813405495,0.0095661771276173597,0.037303086139924967,-0.0071011436399722608,0.0016302038982985625
